Timestamp,Topic,ID,Region,Pressure,Radiation,Temperature,Humidity
"2025-07-17 16:54:06.866","formatted/realtime/South/2","2","South","988.84","939.00","271.69","43.99"
"2025-07-17 16:54:10.028","formatted/realtime/North/1","1","North","1006.63","161.57","306.98","27.16"
"2025-07-17 16:54:11.463","formatted/realtime/South/2","2","South","960.63","1110.73","255.72","28.56"
"2025-07-17 16:54:13.369","formatted/realtime/North/1","1","North","987.61","664.53","281.25","30.58"
"2025-07-17 16:54:14.127","formatted/realtime/South/2","2","South","968.12","318.83","294.03","65.04"
"2025-07-17 16:54:17.63","formatted/realtime/North/1","1","North","960.88","1256.56","281.30","38.64"
"2025-07-17 16:54:18.769","formatted/realtime/South/2","2","South","1037.92","673.15","270.36","44.73"
"2025-07-17 16:54:21.035","formatted/realtime/North/1","1","North","965.40","169.78","264.83","94.32"
"2025-07-17 16:54:23.712","formatted/realtime/South/2","2","South","1022.15","1206.58","274.40","92.01"
"2025-07-17 16:54:24.763","formatted/realtime/North/1","1","North","971.74","1320.35","310.42","43.96"
"2025-07-17 16:54:27.574","formatted/realtime/South/2","2","South","1007.66","266.71","319.89","91.84"
"2025-07-17 16:54:29.123","formatted/realtime/North/1","1","North","984.38","1012.43","317.34","25.50"
"2025-07-17 16:54:30.664","formatted/realtime/South/2","2","South","1021.43","1328.82","308.64","47.21"
"2025-07-17 16:54:31.666","formatted/realtime/North/1","1","North","950.42","1295.02","287.02","34.19"
"2025-07-17 16:54:34.021","formatted/realtime/South/2","2","South","1001.37","820.58","301.73","81.92"
"2025-07-17 16:54:34.79","formatted/realtime/North/1","1","North","1023.72","376.42","267.17","15.52"
"2025-07-17 16:54:37.284","formatted/realtime/South/2","2","South","1014.71","63.06","268.89","75.74"
"2025-07-17 16:54:38.56","formatted/realtime/North/1","1","North","977.01","1038.74","298.78","85.43"
"2025-07-17 16:54:40.461","formatted/realtime/South/2","2","South","1013.73","913.63","268.73","69.43"
"2025-07-17 16:54:41.436","formatted/realtime/North/1","1","North","994.08","790.96","259.06","90.37"
"2025-07-17 16:54:44.445","formatted/realtime/South/2","2","South","994.79","138.92","318.99","77.36"
"2025-07-17 16:54:44.725","formatted/realtime/North/1","1","North","1043.86","50.78","268.95","20.10"
"2025-07-17 16:54:47.439","formatted/realtime/North/1","1","North","1033.14","455.57","262.81","55.50"
"2025-07-17 16:54:49.116","formatted/realtime/South/2","2","South","956.81","753.05","294.85","79.43"
"2025-07-17 16:54:50.178","formatted/realtime/North/1","1","North","987.12","672.72","279.67","62.38"
"2025-07-17 16:54:51.902","formatted/realtime/South/2","2","South","998.24","225.02","268.31","84.91"
"2025-07-17 16:54:54.778","formatted/realtime/North/1","1","North","979.64","976.88","317.38","44.94"
"2025-07-17 16:54:54.973","formatted/realtime/South/2","2","South","1018.89","117.12","296.26","93.54"
"2025-07-17 16:54:59.849","formatted/realtime/North/1","1","North","1042.66","426.77","290.01","72.70"
"2025-07-17 16:54:59.989","formatted/realtime/South/2","2","South","986.27","587.14","266.28","92.40"
"2025-07-17 16:55:02.693","formatted/realtime/North/1","1","North","997.33","168.04","269.99","32.74"
"2025-07-17 16:55:03.699","formatted/realtime/South/2","2","South","979.17","427.21","285.54","11.56"
"2025-07-17 16:55:06.844","formatted/realtime/North/1","1","North","956.49","745.45","275.72","37.07"
"2025-07-17 16:55:07.08","formatted/realtime/South/2","2","South","973.21","1029.20","301.54","76.88"
"2025-07-17 16:55:11.421","formatted/realtime/South/2","2","South","999.05","721.58","277.98","23.82"
"2025-07-17 16:55:11.712","formatted/realtime/North/1","1","North","980.83","414.87","304.76","96.02"
"2025-07-17 16:55:14.872","formatted/realtime/North/1","1","North","985.05","18.77","289.45","67.62"
"2025-07-17 16:55:14.975","formatted/realtime/South/2","2","South","999.20","1137.33","299.81","87.22"
"2025-07-17 16:55:18.689","formatted/realtime/North/1","1","North","958.33","270.20","266.17","19.94"
"2025-07-17 16:55:19.238","formatted/realtime/South/2","2","South","955.53","57.44","288.45","99.68"
"2025-07-17 16:55:20.818","formatted/realtime/North/1","1","North","972.19","470.75","302.37","14.07"
"2025-07-17 16:55:23.403","formatted/realtime/North/1","1","North","1048.22","672.27","309.19","33.14"
"2025-07-17 16:55:23.776","formatted/realtime/South/2","2","South","970.98","769.64","296.27","16.45"
"2025-07-17 16:55:26.478","formatted/realtime/South/2","2","South","1012.68","1069.74","321.62","88.17"
"2025-07-17 16:55:27.922","formatted/realtime/North/1","1","North","973.13","857.72","268.23","54.94"
"2025-07-17 16:55:30.006","formatted/realtime/South/2","2","South","954.96","1299.20","306.80","10.30"
"2025-07-17 16:55:30.386","formatted/realtime/North/1","1","North","1017.39","1111.60","301.46","10.97"
"2025-07-17 16:55:32.609","formatted/realtime/South/2","2","South","973.99","1005.85","255.95","48.01"
"2025-07-17 16:55:34.211","formatted/realtime/North/1","1","North","997.56","1095.50","298.48","99.89"
"2025-07-17 16:55:36.411","formatted/realtime/South/2","2","South","958.95","1388.50","265.91","97.15"
"2025-07-17 16:55:36.738","formatted/realtime/North/1","1","North","959.62","124.62","270.38","68.77"
"2025-07-17 16:55:39.044","formatted/realtime/North/1","1","North","979.61","1001.03","306.33","27.73"
"2025-07-17 16:55:41.059","formatted/realtime/South/2","2","South","984.15","196.10","299.22","47.55"
"2025-07-17 16:55:43.252","formatted/realtime/South/2","2","South","980.26","717.89","300.00","77.10"
"2025-07-17 16:55:43.954","formatted/realtime/North/1","1","North","955.25","370.67","271.94","23.50"
"2025-07-17 16:55:46.289","formatted/realtime/South/2","2","South","1036.34","830.03","254.57","23.19"
"2025-07-17 16:55:48.521","formatted/realtime/North/1","1","North","961.52","223.13","291.35","50.23"
"2025-07-17 16:55:49.365","formatted/realtime/South/2","2","South","1012.08","841.25","321.61","99.46"
"2025-07-17 16:55:52.038","formatted/realtime/South/2","2","South","1012.03","856.29","282.43","11.57"
"2025-07-17 16:55:53.55","formatted/realtime/North/1","1","North","1045.13","780.68","256.79","37.27"
"2025-07-17 16:55:54.382","formatted/realtime/South/2","2","South","1034.13","1080.17","256.90","38.65"
"2025-07-17 16:55:58.516","formatted/realtime/North/1","1","North","1011.14","953.18","270.85","49.77"
"2025-07-17 16:55:58.856","formatted/realtime/South/2","2","South","977.64","117.23","255.30","32.07"
"2025-07-17 16:56:02.032","formatted/realtime/North/1","1","North","954.62","1136.69","291.96","76.54"
"2025-07-17 16:56:02.317","formatted/realtime/South/2","2","South","1015.37","370.49","276.99","44.32"
"2025-07-17 16:56:04.644","formatted/realtime/North/1","1","North","973.32","1027.86","256.55","91.85"
"2025-07-17 16:56:06.791","formatted/realtime/South/2","2","South","1041.45","1030.31","264.01","55.50"
"2025-07-17 16:56:09.038","formatted/realtime/North/1","1","North","1013.26","403.94","296.22","19.25"
"2025-07-17 16:56:10.312","formatted/realtime/South/2","2","South","1039.00","742.16","321.17","28.31"
"2025-07-17 16:56:13.184","formatted/realtime/South/2","2","South","992.19","1200.18","283.92","51.69"
"2025-07-17 16:56:13.892","formatted/realtime/North/1","1","North","997.67","1395.52","282.83","97.15"
"2025-07-17 16:56:16.526","formatted/realtime/South/2","2","South","965.33","813.53","289.72","53.36"
"2025-07-17 16:56:16.55","formatted/realtime/North/1","1","North","950.28","1148.57","257.88","39.34"
"2025-07-17 16:56:19.234","formatted/realtime/South/2","2","South","1005.79","461.16","290.78","18.34"
"2025-07-17 16:56:20.026","formatted/realtime/North/1","1","North","1040.79","56.21","291.78","88.34"
"2025-07-17 16:56:23.006","formatted/realtime/South/2","2","South","954.51","207.86","316.03","42.78"
"2025-07-17 16:56:23.838","formatted/realtime/North/1","1","North","964.70","1061.15","283.35","66.22"
"2025-07-17 16:56:26.099","formatted/realtime/South/2","2","South","1020.72","1238.24","317.31","53.99"
"2025-07-17 16:56:26.775","formatted/realtime/North/1","1","North","963.70","659.27","298.86","15.38"
"2025-07-17 16:56:30.289","formatted/realtime/South/2","2","South","1046.43","1173.01","307.54","40.98"
"2025-07-17 16:56:31.132","formatted/realtime/North/1","1","North","968.81","99.17","299.16","70.24"
"2025-07-17 16:56:34.867","formatted/realtime/South/2","2","South","954.44","492.75","294.84","41.74"
"2025-07-17 16:56:34.915","formatted/realtime/North/1","1","North","970.94","182.83","303.45","15.46"
"2025-07-17 16:56:37.74","formatted/realtime/South/2","2","South","1019.95","970.62","264.01","16.44"
"2025-07-17 16:56:38.619","formatted/realtime/North/1","1","North","962.57","1175.10","316.12","72.06"
"2025-07-17 16:56:41.594","formatted/realtime/North/1","1","North","992.71","78.51","315.51","62.83"
"2025-07-17 16:56:41.839","formatted/realtime/South/2","2","South","1046.69","726.19","320.54","10.67"
"2025-07-17 16:56:45.029","formatted/realtime/South/2","2","South","956.67","1378.39","261.23","53.03"
"2025-07-17 16:56:45.875","formatted/realtime/North/1","1","North","973.90","311.33","292.29","15.70"
"2025-07-17 16:56:48.393","formatted/realtime/North/1","1","North","1027.98","175.03","283.18","54.82"
"2025-07-17 16:56:49.584","formatted/realtime/South/2","2","South","1037.07","1045.59","267.53","78.84"
"2025-07-17 16:56:51.728","formatted/realtime/North/1","1","North","1003.49","72.38","315.64","79.18"
"2025-07-17 16:56:53.425","formatted/realtime/South/2","2","South","1033.95","180.30","316.29","56.96"
"2025-07-17 16:56:56.393","formatted/realtime/North/1","1","North","960.37","666.96","311.51","60.79"
"2025-07-17 16:56:57.689","formatted/realtime/South/2","2","South","955.30","164.19","272.73","81.60"
"2025-07-17 16:57:00.193","formatted/realtime/North/1","1","North","1017.75","1311.13","310.47","2.59"
"2025-07-17 16:57:02.657","formatted/realtime/South/2","2","South","1003.31","937.78","308.63","71.75"
"2025-07-17 16:57:03.216","formatted/realtime/North/1","1","North","983.08","588.28","315.23","96.42"
"2025-07-17 16:57:04.791","formatted/realtime/South/2","2","South","995.43","16.23","275.53","23.28"
"2025-07-17 16:57:05.628","formatted/realtime/North/1","1","North","979.46","1189.72","291.67","52.95"
"2025-07-17 16:57:08.598","formatted/realtime/South/2","2","South","1015.22","402.03","296.35","0.84"
"2025-07-17 16:57:10.118","formatted/realtime/North/1","1","North","1013.42","636.03","312.87","79.32"
"2025-07-17 16:57:13.51","formatted/realtime/South/2","2","South","1002.22","74.28","278.47","88.97"
"2025-07-17 16:57:15.117","formatted/realtime/North/1","1","North","960.03","62.74","319.28","48.91"
"2025-07-17 16:57:18.105","formatted/realtime/South/2","2","South","1036.38","750.81","261.09","18.94"
"2025-07-17 16:57:20.098","formatted/realtime/North/1","1","North","983.19","1114.41","288.04","32.38"
"2025-07-17 16:57:21.004","formatted/realtime/South/2","2","South","1019.71","567.23","258.37","84.46"
"2025-07-17 16:57:24.749","formatted/realtime/North/1","1","North","1005.82","1070.81","256.36","93.69"
"2025-07-17 16:57:25.385","formatted/realtime/South/2","2","South","1031.06","293.03","266.65","59.40"
"2025-07-17 16:57:27.383","formatted/realtime/North/1","1","North","952.99","337.27","321.26","80.94"
"2025-07-17 16:57:29.501","formatted/realtime/South/2","2","South","1024.80","1002.82","259.26","71.00"
"2025-07-17 16:57:31.116","formatted/realtime/North/1","1","North","955.33","303.31","317.97","23.06"
"2025-07-17 16:57:33.268","formatted/realtime/South/2","2","South","1007.92","444.93","308.59","77.83"
"2025-07-17 16:57:37.606","formatted/realtime/North/1","1","North","989.36","118.72","284.94","9.98"
"2025-07-17 16:57:37.623","formatted/realtime/South/2","2","South","996.33","1159.73","267.24","44.10"
"2025-07-17 16:57:41.892","formatted/realtime/South/2","2","South","1006.80","619.03","257.98","87.31"
"2025-07-17 16:57:42.218","formatted/realtime/North/1","1","North","1009.13","586.44","282.60","43.29"
"2025-07-17 16:57:45.217","formatted/realtime/North/1","1","North","1023.85","1299.89","318.90","15.48"
"2025-07-17 16:57:45.99","formatted/realtime/South/2","2","South","959.22","109.53","318.37","39.20"
"2025-07-17 16:57:47.327","formatted/realtime/North/1","1","North","1015.47","1317.34","255.92","72.74"
"2025-07-17 16:57:48.272","formatted/realtime/South/2","2","South","956.16","80.79","276.11","88.34"
"2025-07-17 16:57:50.174","formatted/realtime/North/1","1","North","1035.64","100.59","306.86","3.56"
"2025-07-17 16:57:52.674","formatted/realtime/South/2","2","South","1009.49","398.81","262.90","40.57"
"2025-07-17 16:57:53.866","formatted/realtime/North/1","1","North","955.52","1124.18","261.94","47.07"
"2025-07-17 16:57:55.406","formatted/realtime/South/2","2","South","965.83","1260.49","259.38","60.05"
"2025-07-17 16:57:58.193","formatted/realtime/North/1","1","North","962.23","138.49","305.24","99.07"
"2025-07-17 16:57:58.35","formatted/realtime/South/2","2","South","1034.87","1154.76","303.87","35.23"
"2025-07-17 16:58:00.543","formatted/realtime/South/2","2","South","1004.75","1111.93","321.65","47.28"
"2025-07-17 16:58:00.795","formatted/realtime/North/1","1","North","1016.66","127.78","267.24","6.56"
"2025-07-17 16:58:04.89","formatted/realtime/North/1","1","North","964.19","397.36","272.30","35.96"
"2025-07-17 16:58:05.019","formatted/realtime/South/2","2","South","951.37","352.28","256.87","33.84"
"2025-07-17 16:58:07.272","formatted/realtime/South/2","2","South","953.47","791.83","273.33","75.04"
"2025-07-17 16:58:08.741","formatted/realtime/North/1","1","North","963.12","1399.97","298.40","41.24"
"2025-07-17 16:58:11.158","formatted/realtime/South/2","2","South","1034.38","1279.48","272.63","82.67"
"2025-07-17 16:58:12.491","formatted/realtime/North/1","1","North","1047.87","325.89","319.01","28.48"
"2025-07-17 16:58:14.947","formatted/realtime/North/1","1","North","971.83","640.33","287.48","71.16"
"2025-07-17 16:58:15.576","formatted/realtime/South/2","2","South","1021.63","93.97","272.19","12.58"
"2025-07-17 16:58:18.626","formatted/realtime/South/2","2","South","950.08","564.81","291.27","41.71"
"2025-07-17 16:58:19.359","formatted/realtime/North/1","1","North","1025.07","610.49","314.40","84.39"
"2025-07-17 16:58:21.071","formatted/realtime/South/2","2","South","984.74","347.43","296.43","39.28"
"2025-07-17 16:58:22.1","formatted/realtime/North/1","1","North","984.06","1267.38","294.36","94.60"
"2025-07-17 16:58:23.959","formatted/realtime/South/2","2","South","992.67","789.19","271.53","50.27"
"2025-07-17 16:58:26.711","formatted/realtime/North/1","1","North","990.15","1124.41","295.61","34.53"
"2025-07-17 16:58:27.448","formatted/realtime/South/2","2","South","1003.29","628.13","277.48","93.53"
"2025-07-17 16:58:30.546","formatted/realtime/North/1","1","North","1008.10","1362.18","259.49","13.07"
"2025-07-17 16:58:31.254","formatted/realtime/South/2","2","South","985.14","927.76","264.00","14.18"
"2025-07-17 16:58:33.575","formatted/realtime/South/2","2","South","1024.41","1080.44","298.32","10.20"
"2025-07-17 16:58:33.834","formatted/realtime/North/1","1","North","1044.37","887.72","258.71","5.93"
"2025-07-17 16:58:37.701","formatted/realtime/South/2","2","South","973.08","344.29","256.75","12.81"
"2025-07-17 16:58:38.18","formatted/realtime/North/1","1","North","984.30","1063.96","269.04","57.10"
"2025-07-17 16:58:40.052","formatted/realtime/South/2","2","South","989.05","350.53","321.74","33.68"
"2025-07-17 16:58:42.345","formatted/realtime/North/1","1","North","1042.43","714.08","305.20","91.00"
"2025-07-17 16:58:43.012","formatted/realtime/South/2","2","South","1035.62","49.73","253.71","30.58"
"2025-07-17 16:58:45.354","formatted/realtime/South/2","2","South","963.98","960.85","301.49","62.94"
"2025-07-17 16:58:45.492","formatted/realtime/North/1","1","North","1047.02","1105.26","280.24","26.41"
"2025-07-17 16:58:49.126","formatted/realtime/South/2","2","South","988.69","1106.08","254.41","97.33"
"2025-07-17 16:58:49.828","formatted/realtime/North/1","1","North","965.94","351.98","306.66","10.37"
"2025-07-17 16:58:52.529","formatted/realtime/North/1","1","North","961.84","207.39","308.44","79.38"
"2025-07-17 16:58:52.941","formatted/realtime/South/2","2","South","983.80","695.99","259.15","11.87"
"2025-07-17 16:58:56.465","formatted/realtime/North/1","1","North","1033.22","1279.05","283.34","89.16"
"2025-07-17 16:58:56.963","formatted/realtime/South/2","2","South","992.95","1078.04","313.27","85.02"
"2025-07-17 16:59:00.978","formatted/realtime/South/2","2","South","1043.95","207.42","276.21","56.59"
"2025-07-17 16:59:01.359","formatted/realtime/North/1","1","North","955.29","274.49","302.22","57.35"
"2025-07-17 16:59:03.923","formatted/realtime/North/1","1","North","1040.86","666.62","294.23","44.55"
"2025-07-17 16:59:05.305","formatted/realtime/South/2","2","South","1022.41","649.31","293.73","5.05"
"2025-07-17 16:59:08.024","formatted/realtime/North/1","1","North","964.23","1202.52","282.09","11.46"
"2025-07-17 16:59:08.459","formatted/realtime/South/2","2","South","993.69","1372.95","322.04","5.12"
"2025-07-17 16:59:10.811","formatted/realtime/North/1","1","North","970.93","151.97","309.36","4.88"
"2025-07-17 16:59:12.277","formatted/realtime/South/2","2","South","981.20","1383.86","317.21","38.84"
"2025-07-17 16:59:14.83","formatted/realtime/North/1","1","North","1024.19","1105.81","317.81","96.40"
"2025-07-17 16:59:16.629","formatted/realtime/South/2","2","South","976.93","181.91","320.00","14.47"
"2025-07-17 16:59:18.867","formatted/realtime/North/1","1","North","957.43","392.39","302.91","70.34"
"2025-07-17 16:59:19.51","formatted/realtime/South/2","2","South","955.26","127.57","310.69","75.82"
"2025-07-17 16:59:22.803","formatted/realtime/North/1","1","North","1027.25","1258.52","299.23","64.21"
"2025-07-17 16:59:23.953","formatted/realtime/South/2","2","South","991.47","883.14","268.81","54.53"
"2025-07-17 16:59:26.849","formatted/realtime/North/1","1","North","973.73","968.86","278.87","11.32"
"2025-07-17 16:59:27.526","formatted/realtime/South/2","2","South","1011.49","889.15","292.56","2.45"
"2025-07-17 16:59:29.153","formatted/realtime/North/1","1","North","1012.87","548.41","298.69","34.66"
"2025-07-17 16:59:29.742","formatted/realtime/South/2","2","South","1039.02","148.75","289.11","61.35"
"2025-07-17 16:59:34.072","formatted/realtime/North/1","1","North","982.21","584.08","293.01","60.93"
"2025-07-17 16:59:34.834","formatted/realtime/South/2","2","South","1004.68","446.89","286.58","22.61"
"2025-07-17 16:59:37.245","formatted/realtime/North/1","1","North","1014.19","451.04","318.82","98.97"
"2025-07-17 16:59:39.664","formatted/realtime/South/2","2","South","1006.96","1249.16","286.65","35.91"
"2025-07-17 16:59:41.729","formatted/realtime/North/1","1","North","993.37","461.46","307.11","83.48"
"2025-07-17 16:59:42.809","formatted/realtime/South/2","2","South","970.52","984.69","278.92","95.54"
"2025-07-17 16:59:44.64","formatted/realtime/North/1","1","North","1001.92","546.60","307.25","76.41"
"2025-07-17 16:59:46.123","formatted/realtime/South/2","2","South","999.54","1089.69","254.05","28.31"
"2025-07-17 16:59:48.06","formatted/realtime/North/1","1","North","979.97","836.34","280.77","83.40"
"2025-07-17 16:59:49.769","formatted/realtime/South/2","2","South","1048.46","1281.50","291.62","72.05"
"2025-07-17 16:59:50.65","formatted/realtime/North/1","1","North","986.35","256.53","318.72","74.25"
"2025-07-17 16:59:54.689","formatted/realtime/South/2","2","South","1035.68","316.96","308.66","67.98"
"2025-07-17 16:59:55.038","formatted/realtime/North/1","1","North","999.13","1077.64","289.52","52.75"
"2025-07-17 16:59:58.795","formatted/realtime/South/2","2","South","1007.15","981.26","302.98","80.73"
"2025-07-17 16:59:59.044","formatted/realtime/North/1","1","North","1006.56","554.36","289.08","85.86"
"2025-07-17 17:00:01.426","formatted/realtime/South/2","2","South","974.03","9.91","317.24","38.28"
"2025-07-17 17:00:03.017","formatted/realtime/North/1","1","North","1034.19","398.26","309.55","15.76"
"2025-07-17 17:00:05.914","formatted/realtime/South/2","2","South","1008.75","53.39","302.39","53.03"
"2025-07-17 17:00:06.433","formatted/realtime/North/1","1","North","951.82","286.69","302.57","27.81"
"2025-07-17 17:00:09.716","formatted/realtime/North/1","1","North","1012.64","448.73","301.16","73.84"
"2025-07-17 17:00:10.194","formatted/realtime/South/2","2","South","1019.42","166.09","274.03","55.02"
"2025-07-17 17:00:12.224","formatted/realtime/North/1","1","North","981.55","1369.04","304.43","38.53"
"2025-07-17 17:00:12.598","formatted/realtime/South/2","2","South","955.97","1322.20","268.86","67.29"
"2025-07-17 17:00:14.947","formatted/realtime/North/1","1","North","1039.82","495.45","256.64","78.87"
"2025-07-17 17:00:16.7","formatted/realtime/South/2","2","South","990.73","944.86","302.77","80.19"
"2025-07-17 17:00:17.908","formatted/realtime/North/1","1","North","984.72","1362.09","276.15","60.24"
"2025-07-17 17:00:20.716","formatted/realtime/South/2","2","South","966.88","428.56","280.01","35.37"
"2025-07-17 17:00:21.792","formatted/realtime/North/1","1","North","998.45","52.19","266.87","80.64"
"2025-07-17 17:00:24.313","formatted/realtime/South/2","2","South","1044.49","73.92","308.30","93.54"
"2025-07-17 17:00:25.486","formatted/realtime/North/1","1","North","959.87","779.92","307.90","50.25"
"2025-07-17 17:00:27.787","formatted/realtime/North/1","1","North","1050.00","1225.15","297.68","74.75"
"2025-07-17 17:00:28.487","formatted/realtime/South/2","2","South","977.17","1248.01","313.94","11.81"
"2025-07-17 17:00:31.01","formatted/realtime/North/1","1","North","967.34","82.20","310.00","45.73"
"2025-07-17 17:00:31.376","formatted/realtime/South/2","2","South","1016.43","1017.19","277.02","14.59"
"2025-07-17 17:00:34.848","formatted/realtime/South/2","2","South","996.52","1275.87","269.37","22.63"
"2025-07-17 17:00:36.029","formatted/realtime/North/1","1","North","1018.09","293.73","321.09","19.65"
"2025-07-17 17:00:38.646","formatted/realtime/South/2","2","South","1037.57","271.70","260.76","13.86"
"2025-07-17 17:00:38.824","formatted/realtime/North/1","1","North","1034.76","244.66","255.34","59.58"
"2025-07-17 17:00:40.982","formatted/realtime/North/1","1","North","1047.15","603.64","277.05","69.83"
"2025-07-17 17:00:42.38","formatted/realtime/South/2","2","South","1020.27","685.50","284.61","63.04"
"2025-07-17 17:00:44.484","formatted/realtime/North/1","1","North","1012.58","318.99","312.55","57.14"
"2025-07-17 17:00:44.68","formatted/realtime/South/2","2","South","963.88","961.18","300.47","90.07"
"2025-07-17 17:00:47.137","formatted/realtime/South/2","2","South","1039.30","242.48","322.12","95.44"
"2025-07-17 17:00:47.441","formatted/realtime/North/1","1","North","1013.00","58.48","268.05","44.67"
"2025-07-17 17:00:49.983","formatted/realtime/North/1","1","North","955.89","505.85","282.28","48.24"
"2025-07-17 17:00:51.764","formatted/realtime/South/2","2","South","997.69","30.80","319.74","41.53"
"2025-07-17 17:00:52.77","formatted/realtime/North/1","1","North","968.28","62.56","289.04","60.43"
"2025-07-17 17:00:54.35","formatted/realtime/South/2","2","South","1044.05","984.36","276.98","97.28"
"2025-07-17 17:00:56.426","formatted/realtime/South/2","2","South","1000.97","1161.08","310.92","88.39"
"2025-07-17 17:00:57.116","formatted/realtime/North/1","1","North","975.26","423.89","298.80","16.70"
"2025-07-17 17:01:00.384","formatted/realtime/North/1","1","North","1046.38","871.89","277.26","36.41"
"2025-07-17 17:01:00.602","formatted/realtime/South/2","2","South","1005.05","959.90","285.76","13.42"
"2025-07-17 17:01:04.975","formatted/realtime/North/1","1","North","1037.74","1286.99","280.19","42.74"
"2025-07-17 17:01:05.314","formatted/realtime/South/2","2","South","963.57","1099.91","260.74","68.57"
"2025-07-17 17:01:09.796","formatted/realtime/North/1","1","North","1039.95","10.95","289.94","7.08"
"2025-07-17 17:01:10.164","formatted/realtime/South/2","2","South","971.43","756.35","317.57","95.69"
"2025-07-17 17:01:12.277","formatted/realtime/North/1","1","North","954.42","881.88","307.54","80.23"
"2025-07-17 17:01:14.058","formatted/realtime/South/2","2","South","960.19","296.73","264.87","20.75"
"2025-07-17 17:01:15.237","formatted/realtime/North/1","1","North","974.15","938.54","322.71","27.19"
"2025-07-17 17:01:16.17","formatted/realtime/South/2","2","South","986.20","578.94","268.73","52.34"
"2025-07-17 17:01:17.916","formatted/realtime/North/1","1","North","997.79","530.28","293.65","57.42"
"2025-07-17 17:01:19.561","formatted/realtime/South/2","2","South","976.13","653.20","306.90","12.78"
"2025-07-17 17:01:21.436","formatted/realtime/North/1","1","North","992.41","1037.08","277.08","30.26"
"2025-07-17 17:01:23.252","formatted/realtime/South/2","2","South","987.77","304.39","273.70","30.19"
"2025-07-17 17:01:23.547","formatted/realtime/North/1","1","North","1040.64","1355.66","284.11","19.42"
"2025-07-17 17:01:28.072","formatted/realtime/South/2","2","South","950.01","779.34","318.13","23.21"
"2025-07-17 17:01:28.234","formatted/realtime/North/1","1","North","1037.64","1275.50","299.05","81.34"
"2025-07-17 17:01:33.178","formatted/realtime/North/1","1","North","966.82","996.58","291.18","11.87"
"2025-07-17 17:01:33.231","formatted/realtime/South/2","2","South","1011.59","1095.52","306.90","49.78"
"2025-07-17 17:01:36.402","formatted/realtime/South/2","2","South","999.02","523.41","296.68","10.66"
"2025-07-17 17:01:37.263","formatted/realtime/North/1","1","North","996.64","637.21","297.55","61.88"
"2025-07-17 17:01:39.122","formatted/realtime/South/2","2","South","1032.50","741.54","265.19","43.15"
"2025-07-17 17:01:41.969","formatted/realtime/North/1","1","North","1035.06","1170.71","313.95","71.93"
"2025-07-17 17:01:42.014","formatted/realtime/South/2","2","South","1044.86","843.91","286.67","11.56"
"2025-07-17 17:01:45.085","formatted/realtime/North/1","1","North","1045.50","67.58","322.50","23.45"
"2025-07-17 17:01:46.88","formatted/realtime/South/2","2","South","985.21","663.89","279.62","84.16"
"2025-07-17 17:01:48.454","formatted/realtime/North/1","1","North","960.63","903.24","262.69","95.32"
"2025-07-17 17:01:51.175","formatted/realtime/South/2","2","South","1019.57","898.85","258.13","56.99"
"2025-07-17 17:01:53.487","formatted/realtime/North/1","1","North","953.73","780.11","296.57","41.50"
"2025-07-17 17:01:55.039","formatted/realtime/South/2","2","South","1001.91","181.56","307.45","46.86"
"2025-07-17 17:01:57.765","formatted/realtime/South/2","2","South","963.30","1261.56","294.06","63.74"
"2025-07-17 17:01:58.065","formatted/realtime/North/1","1","North","992.43","625.32","300.86","98.46"
"2025-07-17 17:02:00.871","formatted/realtime/South/2","2","South","1018.03","673.01","253.62","31.26"
"2025-07-17 17:02:02.283","formatted/realtime/North/1","1","North","1000.16","1095.73","292.46","51.94"
"2025-07-17 17:02:05.225","formatted/realtime/South/2","2","South","976.76","1022.97","266.33","45.19"
"2025-07-17 17:02:06.469","formatted/realtime/North/1","1","North","1024.98","560.40","291.90","8.14"
"2025-07-17 17:02:07.975","formatted/realtime/South/2","2","South","1006.72","881.89","284.87","91.92"
"2025-07-17 17:02:09.351","formatted/realtime/North/1","1","North","1013.18","1083.70","315.39","13.80"
"2025-07-17 17:02:11.852","formatted/realtime/South/2","2","South","973.00","1388.71","318.64","70.45"
"2025-07-17 17:02:13.979","formatted/realtime/North/1","1","North","1045.31","1045.93","315.66","86.11"
"2025-07-17 17:02:14.134","formatted/realtime/South/2","2","South","1049.29","195.93","308.63","46.32"
"2025-07-17 17:02:17.931","formatted/realtime/North/1","1","North","998.57","538.38","271.99","8.28"
"2025-07-17 17:02:18.394","formatted/realtime/South/2","2","South","981.07","909.38","278.19","27.01"
"2025-07-17 17:02:21.339","formatted/realtime/North/1","1","North","971.89","1037.87","312.14","99.88"
"2025-07-17 17:02:23.106","formatted/realtime/South/2","2","South","980.21","293.64","295.15","92.54"
"2025-07-17 17:02:25.41","formatted/realtime/North/1","1","North","983.75","365.45","277.36","10.99"
"2025-07-17 17:02:27.138","formatted/realtime/South/2","2","South","1011.49","895.03","299.07","92.40"
"2025-07-17 17:02:29.936","formatted/realtime/North/1","1","North","1000.53","418.19","320.16","11.86"
"2025-07-17 17:02:31.094","formatted/realtime/South/2","2","South","1004.06","1003.32","311.98","62.04"
"2025-07-17 17:02:33.911","formatted/realtime/South/2","2","South","977.43","779.86","262.44","48.42"
"2025-07-17 17:02:34.639","formatted/realtime/North/1","1","North","1010.93","738.69","319.51","39.75"
